data,servico,sentido,id_veiculo,datetime_partida,datetime_chegada,extensao,datetime_partida_gabarito,datetime_chegada_gabarito
2023-01-08,010,I,A72037,2023-01-08 17:09:39,2023-01-08 17:23:40,5.505,2023-01-08 17:08:00,2023-01-08 17:25:00
2023-01-08,010,V,A72037,2023-01-08 17:40:15,2023-01-08 18:06:36,4.902,2023-01-08 17:37:00,2023-01-08 18:16:00
2023-01-08,010,I,A72037,2023-01-08 18:18:53,2023-01-08 18:34:13,5.505,2023-01-08 18:17:00,2023-01-08 18:36:00
2023-01-08,010,V,A72037,2023-01-08 18:39:53,2023-01-08 18:51:14,4.902,2023-01-08 18:37:00,2023-01-08 19:01:00
2023-01-08,010,I,A72037,2023-01-08 19:03:29,2023-01-08 19:20:09,5.505,2023-01-08 19:02:00,2023-01-08 19:22:00
2023-01-08,010,V,A72037,2023-01-08 19:35:27,2023-01-08 19:49:08,4.902,2023-01-08 19:32:00,2023-01-08 20:03:00
2023-01-08,010,I,A72037,2023-01-08 20:10:11,2023-01-08 20:25:32,5.505,2023-01-08 20:08:00,2023-01-08 20:27:00
2023-01-08,010,V,A72037,2023-01-08 20:37:39,2023-01-08 20:49:19,4.902,2023-01-08 20:34:00,2023-01-08 21:06:00
2023-01-08,010,I,A72037,2023-01-08 21:08:37,2023-01-08 21:25:37,5.505,2023-01-08 21:07:00,2023-01-08 21:27:00
2023-01-08,010,V,A72037,2023-01-08 21:30:18,2023-01-08 21:40:38,4.902,,
2023-01-09,010,I,A72037,2023-01-09 06:06:47,2023-01-09 06:20:28,5.505,2023-01-09 06:03:00,2023-01-09 06:26:00
2023-01-09,010,V,A72037,2023-01-09 06:33:28,2023-01-09 06:53:49,4.902,2023-01-09 06:30:00,2023-01-09 07:05:00
2023-01-09,010,I,A72085,2023-01-09 06:36:40,2023-01-09 06:52:01,5.505,2023-01-09 06:35:00,2023-01-09 06:54:00
2023-01-09,010,V,A72085,2023-01-09 06:59:21,2023-01-09 07:14:01,4.902,2023-01-09 06:57:00,2023-01-09 07:28:00
2023-01-09,010,I,A72037,2023-01-09 07:10:29,2023-01-09 07:26:50,5.505,2023-01-09 07:09:00,2023-01-09 07:30:00
2023-01-09,010,I,A72085,2023-01-09 07:32:22,2023-01-09 07:51:43,5.505,2023-01-09 07:29:00,2023-01-09 07:54:00
2023-01-09,010,V,A72037,2023-01-09 07:38:50,2023-01-09 07:55:11,4.902,2023-01-09 07:35:00,2023-01-09 08:07:00
2023-01-09,010,V,A72085,2023-01-09 08:02:43,2023-01-09 08:23:24,4.902,2023-01-09 07:59:00,2023-01-09 08:32:00
2023-01-09,010,I,A72037,2023-01-09 08:15:31,2023-01-09 08:33:32,5.505,2023-01-09 08:13:00,2023-01-09 08:36:00
2023-01-09,010,I,A72085,2023-01-09 08:39:07,2023-01-09 09:03:48,5.505,2023-01-09 08:36:00,2023-01-09 09:06:00
2023-01-09,010,V,A72037,2023-01-09 08:42:12,2023-01-09 08:58:53,4.902,2023-01-09 08:39:00,2023-01-09 09:09:00
2023-01-09,010,V,A72085,2023-01-09 09:12:48,2023-01-09 09:30:29,4.902,2023-01-09 09:08:00,2023-01-09 09:33:00
2023-01-09,010,I,A72037,2023-01-09 09:13:53,2023-01-09 09:36:54,5.505,2023-01-09 09:12:00,2023-01-09 09:40:00
2023-01-09,010,I,A72085,2023-01-09 09:39:09,2023-01-09 10:01:50,5.505,2023-01-09 09:37:00,2023-01-09 10:06:00
2023-01-09,010,V,A72037,2023-01-09 09:45:54,2023-01-09 10:01:34,4.902,2023-01-09 09:41:00,2023-01-09 10:13:00
2023-01-09,010,V,A72085,2023-01-09 10:13:50,2023-01-09 10:32:31,4.902,2023-01-09 10:10:00,2023-01-09 10:38:00
2023-01-09,010,I,A72037,2023-01-09 10:21:55,2023-01-09 10:44:16,5.505,2023-01-09 10:18:00,2023-01-09 10:46:00
2023-01-09,010,I,A72085,2023-01-09 10:44:11,2023-01-09 11:06:12,5.505,2023-01-09 10:40:00,2023-01-09 11:08:00
2023-01-09,010,V,A72037,2023-01-09 10:51:36,2023-01-09 11:06:37,4.902,2023-01-09 10:47:00,2023-01-09 11:12:00
2023-01-09,010,V,A72085,2023-01-09 11:13:12,2023-01-09 11:29:53,4.902,2023-01-09 11:09:00,2023-01-09 11:36:00
2023-01-09,010,I,A72037,2023-01-09 11:16:37,2023-01-09 11:39:58,5.505,2023-01-09 11:13:00,2023-01-09 11:42:00
2023-01-09,010,I,A72085,2023-01-09 11:41:59,2023-01-09 12:00:20,5.505,2023-01-09 11:39:00,2023-01-09 12:02:00
2023-01-09,010,V,A72037,2023-01-09 11:45:18,2023-01-09 12:00:58,4.902,2023-01-09 11:43:00,2023-01-09 12:07:00
2023-01-09,010,V,A72085,2023-01-09 12:07:40,2023-01-09 12:23:21,4.902,2023-01-09 12:04:00,2023-01-09 12:24:00
2023-01-09,010,I,A72037,2023-01-09 12:11:39,2023-01-09 12:35:59,5.505,2023-01-09 12:09:00,2023-01-09 12:40:00
2023-01-09,010,I,A72085,2023-01-09 12:29:02,2023-01-09 12:49:23,5.505,2023-01-09 12:27:00,2023-01-09 12:52:00
2023-01-09,010,V,A72037,2023-01-09 12:45:40,2023-01-09 12:57:40,4.902,2023-01-09 12:42:00,2023-01-09 13:04:00
2023-01-09,010,V,A72085,2023-01-09 12:58:03,2023-01-09 13:17:24,4.902,2023-01-09 12:55:00,2023-01-09 13:29:00
2023-01-09,010,I,A72037,2023-01-09 13:08:20,2023-01-09 13:29:41,5.505,2023-01-09 13:06:00,2023-01-09 13:33:00
2023-01-09,010,I,A72085,2023-01-09 13:33:41,2023-01-09 14:00:02,5.505,2023-01-09 13:31:00,2023-01-09 14:03:00
2023-01-09,010,V,A72037,2023-01-09 13:39:01,2023-01-09 13:54:22,4.902,2023-01-09 13:35:00,2023-01-09 14:08:00
2023-01-09,010,V,A72085,2023-01-09 14:10:52,2023-01-09 14:24:33,4.902,2023-01-09 14:07:00,2023-01-09 14:36:00
2023-01-09,010,I,A72037,2023-01-09 14:13:08,2023-01-09 14:40:29,5.505,2023-01-09 14:10:00,2023-01-09 14:43:00
2023-01-09,010,I,A72085,2023-01-09 14:36:58,2023-01-09 15:04:39,5.505,2023-01-09 14:36:00,2023-01-09 15:07:00
2023-01-09,010,V,A72037,2023-01-09 14:49:29,2023-01-09 15:11:10,4.902,2023-01-09 14:46:00,2023-01-09 15:19:00
2023-01-09,010,V,A72085,2023-01-09 15:11:59,2023-01-09 15:27:39,4.902,2023-01-09 15:08:00,2023-01-09 15:35:00
2023-01-09,010,I,A72037,2023-01-09 15:25:31,2023-01-09 15:48:11,5.505,2023-01-09 15:21:00,2023-01-09 15:51:00
2023-01-09,010,I,A72085,2023-01-09 15:40:57,2023-01-09 16:00:38,5.505,2023-01-09 15:38:00,2023-01-09 16:03:00
2023-01-09,010,V,A72037,2023-01-09 15:57:32,2023-01-09 16:14:32,4.902,2023-01-09 15:52:00,2023-01-09 16:19:00
2023-01-09,010,V,A72085,2023-01-09 16:10:16,2023-01-09 16:31:57,4.902,2023-01-09 16:07:00,2023-01-09 16:40:00
2023-01-09,010,I,A72037,2023-01-09 16:23:21,2023-01-09 16:55:02,5.505,2023-01-09 16:22:00,2023-01-09 16:59:00
2023-01-09,010,I,A72085,2023-01-09 16:45:11,2023-01-09 17:10:52,5.505,2023-01-09 16:43:00,2023-01-09 17:15:00
2023-01-09,010,V,A72037,2023-01-09 17:05:42,2023-01-09 17:24:23,4.902,2023-01-09 17:01:00,2023-01-09 17:32:00
2023-01-09,010,V,A72085,2023-01-09 17:21:32,2023-01-09 17:40:53,4.902,2023-01-09 17:17:00,2023-01-09 17:49:00
2023-01-09,010,I,A72037,2023-01-09 17:37:23,2023-01-09 18:06:44,5.505,2023-01-09 17:34:00,2023-01-09 18:09:00
2023-01-09,010,I,A72085,2023-01-09 17:54:14,2023-01-09 18:17:15,5.505,2023-01-09 17:52:00,2023-01-09 18:20:00
2023-01-09,010,V,A72037,2023-01-09 18:15:44,2023-01-09 18:37:05,4.902,2023-01-09 18:12:00,2023-01-09 18:47:00
2023-01-09,010,V,A72085,2023-01-09 18:25:55,2023-01-09 18:39:35,4.902,2023-01-09 18:22:00,2023-01-09 19:01:00
2023-01-09,010,I,A72037,2023-01-09 18:53:16,2023-01-09 19:20:37,5.505,2023-01-09 18:51:00,2023-01-09 19:23:00
2023-01-09,010,I,A72085,2023-01-09 19:05:12,2023-01-09 19:24:53,5.505,2023-01-09 19:03:00,2023-01-09 19:27:00
2023-01-09,010,V,A72037,2023-01-09 19:27:57,2023-01-09 19:40:18,4.902,2023-01-09 19:25:00,2023-01-09 19:49:00
2023-01-09,010,V,A72085,2023-01-09 19:45:04,2023-01-09 19:58:04,4.902,2023-01-09 19:42:00,2023-01-09 20:07:00
2023-01-09,010,I,A72037,2023-01-09 19:51:48,2023-01-09 20:08:49,5.505,2023-01-09 19:50:00,2023-01-09 20:10:00
2023-01-09,010,I,A72085,2023-01-09 20:11:06,2023-01-09 20:26:06,5.505,2023-01-09 20:09:00,2023-01-09 20:28:00
2023-01-09,010,V,A72037,2023-01-09 20:15:09,2023-01-09 20:24:29,4.902,2023-01-09 20:13:00,2023-01-09 20:30:00
2023-01-09,010,V,A72085,2023-01-09 20:31:46,2023-01-09 20:44:47,4.902,2023-01-09 20:30:00,2023-01-09 20:54:00
2023-01-09,010,I,A72037,2023-01-09 20:33:51,2023-01-09 20:48:12,5.505,2023-01-09 20:32:00,2023-01-09 20:50:00
2023-01-09,010,I,A72085,2023-01-09 20:56:16,2023-01-09 21:09:56,5.505,2023-01-09 20:55:00,2023-01-09 21:14:00
2023-01-09,010,V,A72037,2023-01-09 20:58:58,2023-01-09 21:08:18,4.902,,
2023-01-09,010,V,A72085,2023-01-09 21:21:09,2023-01-09 21:34:10,4.902,,
2023-01-10,010,I,A72037,2023-01-10 06:04:13,2023-01-10 06:17:33,5.505,2023-01-10 06:03:00,2023-01-10 06:18:00
2023-01-10,010,I,A72085,2023-01-10 06:31:10,2023-01-10 06:45:50,5.505,2023-01-10 06:29:00,2023-01-10 06:48:00
2023-01-10,010,V,A72037,2023-01-10 06:33:44,2023-01-10 06:45:24,4.902,2023-01-10 06:30:00,2023-01-10 07:00:00
2023-01-10,010,V,A72085,2023-01-10 07:01:31,2023-01-10 07:14:52,4.902,2023-01-10 06:58:00,2023-01-10 07:28:00
2023-01-10,010,I,A72037,2023-01-10 07:05:18,2023-01-10 07:21:59,5.505,2023-01-10 07:03:00,2023-01-10 07:24:00
2023-01-10,010,I,A72085,2023-01-10 07:32:16,2023-01-10 07:50:36,5.505,2023-01-10 07:30:00,2023-01-10 07:54:00
2023-01-10,010,V,A72037,2023-01-10 07:33:19,2023-01-10 07:50:20,4.902,2023-01-10 07:29:00,2023-01-10 08:02:00
2023-01-10,010,V,A72085,2023-01-10 08:03:06,2023-01-10 08:20:27,4.902,2023-01-10 07:59:00,2023-01-10 08:29:00
2023-01-10,010,I,A72037,2023-01-10 08:08:34,2023-01-10 08:27:55,5.505,2023-01-10 08:06:00,2023-01-10 08:30:00
2023-01-10,010,I,A72085,2023-01-10 08:35:20,2023-01-10 09:04:00,5.505,2023-01-10 08:33:00,2023-01-10 09:07:00
2023-01-10,010,V,A72037,2023-01-10 08:36:35,2023-01-10 08:52:16,4.902,2023-01-10 08:32:00,2023-01-10 09:00:00
2023-01-10,010,I,A72037,2023-01-10 09:07:36,2023-01-10 09:53:38,5.505,2023-01-10 09:03:00,2023-01-10 09:56:00
2023-01-10,010,V,A72085,2023-01-10 09:13:21,2023-01-10 09:26:21,4.902,2023-01-10 09:09:00,2023-01-10 09:30:00
2023-01-10,010,I,A72085,2023-01-10 09:36:01,2023-01-10 10:06:02,5.505,2023-01-10 09:32:00,2023-01-10 10:10:00
2023-01-10,010,V,A72037,2023-01-10 10:02:58,2023-01-10 10:23:39,4.902,2023-01-10 09:57:00,2023-01-10 10:35:00
2023-01-10,010,V,A72085,2023-01-10 10:17:03,2023-01-10 10:33:43,4.902,2023-01-10 10:11:00,2023-01-10 10:37:00
2023-01-10,010,I,A72037,2023-01-10 10:45:03,2023-01-10 11:22:05,5.505,2023-01-10 10:41:00,2023-01-10 11:26:00
2023-01-10,010,I,A72085,2023-01-10 10:46:04,2023-01-10 11:22:25,5.505,2023-01-10 10:42:00,2023-01-10 11:29:00
2023-01-10,010,V,A72037,2023-01-10 11:33:25,2023-01-10 11:53:46,4.902,2023-01-10 11:27:00,2023-01-10 12:03:00
2023-01-10,010,V,A72085,2023-01-10 11:49:07,2023-01-10 12:05:08,4.902,2023-01-10 11:45:00,2023-01-10 12:07:00
2023-01-10,010,I,A72037,2023-01-10 12:13:07,2023-01-10 12:35:27,5.505,2023-01-10 12:09:00,2023-01-10 12:38:00
2023-01-10,010,I,A72085,2023-01-10 12:21:03,2023-01-10 12:44:24,5.505,2023-01-10 12:18:00,2023-01-10 12:46:00
2023-01-10,010,V,A72037,2023-01-10 12:43:28,2023-01-10 13:00:48,4.902,2023-01-10 12:40:00,2023-01-10 13:21:00
2023-01-10,010,V,A72085,2023-01-10 13:07:39,2023-01-10 13:35:45,4.902,2023-01-10 13:03:00,2023-01-10 13:49:00
2023-01-10,010,I,A72037,2023-01-10 13:26:40,2023-01-10 13:52:01,5.505,2023-01-10 13:25:00,2023-01-10 13:55:00
2023-01-10,010,I,A72085,2023-01-10 13:56:34,2023-01-10 14:20:34,5.505,2023-01-10 13:53:00,2023-01-10 14:25:00
2023-01-10,010,V,A72037,2023-01-10 14:01:41,2023-01-10 14:17:21,4.902,2023-01-10 13:58:00,2023-01-10 14:24:00
2023-01-10,010,V,A72085,2023-01-10 14:31:15,2023-01-10 14:47:16,4.902,2023-01-10 14:27:00,2023-01-10 14:52:00
2023-01-10,010,I,A72037,2023-01-10 14:31:56,2023-01-10 14:53:57,5.505,2023-01-10 14:30:00,2023-01-10 14:56:00
2023-01-10,010,I,A72085,2023-01-10 14:59:16,2023-01-10 15:26:35,5.505,2023-01-10 14:56:00,2023-01-10 15:29:00
2023-01-10,010,V,A72037,2023-01-10 15:01:37,2023-01-10 15:22:38,4.902,2023-01-10 14:58:00,2023-01-10 15:29:00
2023-01-10,010,I,A72037,2023-01-10 15:32:51,2023-01-10 15:54:52,5.505,2023-01-10 15:30:00,2023-01-10 15:57:00
2023-01-10,010,V,A72085,2023-01-10 15:33:35,2023-01-10 15:50:56,4.902,2023-01-10 15:31:00,2023-01-10 15:56:00
2023-01-10,010,I,A72085,2023-01-10 16:00:56,2023-01-10 16:23:57,5.505,2023-01-10 15:59:00,2023-01-10 16:26:00
2023-01-10,010,V,A72037,2023-01-10 16:06:19,2023-01-10 16:21:00,4.902,2023-01-10 16:01:00,2023-01-10 16:27:00
2023-01-10,010,I,A72037,2023-01-10 16:30:53,2023-01-10 16:57:14,5.505,2023-01-10 16:28:00,2023-01-10 17:00:00
2023-01-10,010,V,A72085,2023-01-10 16:31:37,2023-01-10 16:44:58,4.902,2023-01-10 16:27:00,2023-01-10 16:52:00
2023-01-10,010,I,A72085,2023-01-10 16:57:16,2023-01-10 17:26:17,5.505,2023-01-10 16:54:00,2023-01-10 17:31:00
2023-01-10,010,V,A72037,2023-01-10 17:05:54,2023-01-10 17:28:55,4.902,2023-01-10 17:02:00,2023-01-10 17:39:00
2023-01-10,010,V,A72085,2023-01-10 17:34:17,2023-01-10 17:53:58,4.902,2023-01-10 17:31:00,2023-01-10 18:04:00
2023-01-10,010,I,A72037,2023-01-10 17:43:05,2023-01-10 18:16:26,5.505,2023-01-10 17:41:00,2023-01-10 18:21:00
2023-01-10,010,I,A72085,2023-01-10 18:10:03,2023-01-10 18:40:24,5.505,2023-01-10 18:08:00,2023-01-10 18:43:00
2023-01-10,010,V,A72037,2023-01-10 18:25:06,2023-01-10 18:42:27,4.902,2023-01-10 18:22:00,2023-01-10 18:50:00
2023-01-10,010,V,A72085,2023-01-10 18:48:05,2023-01-10 19:03:05,4.902,2023-01-10 18:45:00,2023-01-10 19:09:00
2023-01-10,010,I,A72037,2023-01-10 18:52:10,2023-01-10 19:18:11,5.505,2023-01-10 18:50:00,2023-01-10 19:21:00
2023-01-10,010,I,A72085,2023-01-10 19:12:25,2023-01-10 19:32:26,5.505,2023-01-10 19:10:00,2023-01-10 19:35:00
2023-01-10,010,V,A72037,2023-01-10 19:26:31,2023-01-10 19:40:52,4.902,2023-01-10 19:24:00,2023-01-10 19:47:00
2023-01-10,010,V,A72085,2023-01-10 19:38:06,2023-01-10 19:49:47,4.902,2023-01-10 19:36:00,2023-01-10 19:56:00
2023-01-10,010,I,A72037,2023-01-10 19:50:58,2023-01-10 20:09:19,5.505,2023-01-10 19:49:00,2023-01-10 20:11:00
2023-01-10,010,I,A72085,2023-01-10 19:58:39,2023-01-10 20:16:19,5.505,2023-01-10 19:57:00,2023-01-10 20:20:00
2023-01-10,010,V,A72037,2023-01-10 20:14:19,2023-01-10 20:24:59,4.902,2023-01-10 20:12:00,2023-01-10 20:33:00
2023-01-10,010,V,A72085,2023-01-10 20:24:20,2023-01-10 20:39:00,4.902,,
2023-01-10,010,I,A72037,2023-01-10 20:35:37,2023-01-10 20:53:58,5.505,2023-01-10 20:34:00,2023-01-10 20:55:00
2023-01-10,010,V,A72037,2023-01-10 20:57:58,2023-01-10 21:08:58,4.902,,
2023-01-11,010,I,A72085,2023-01-11 06:07:55,2023-01-11 06:21:15,5.505,2023-01-11 06:04:00,2023-01-11 06:22:00
2023-01-11,010,V,A72085,2023-01-11 06:33:05,2023-01-11 06:47:45,4.902,2023-01-11 06:30:00,2023-01-11 06:57:00
2023-01-11,010,I,A72048,2023-01-11 06:46:36,2023-01-11 07:03:36,5.505,2023-01-11 06:45:00,2023-01-11 07:04:00
2023-01-11,010,I,A72085,2023-01-11 07:02:17,2023-01-11 07:15:58,5.505,2023-01-11 07:00:00,2023-01-11 07:18:00
2023-01-11,010,V,A72048,2023-01-11 07:09:37,2023-01-11 07:23:57,4.902,2023-01-11 07:06:00,2023-01-11 07:32:00
2023-01-11,010,V,A72085,2023-01-11 07:33:08,2023-01-11 07:47:48,4.902,2023-01-11 07:28:00,2023-01-11 08:01:00
2023-01-11,010,I,A72048,2023-01-11 07:37:02,2023-01-11 07:59:43,5.505,2023-01-11 07:34:00,2023-01-11 08:02:00
2023-01-11,010,I,A72085,2023-01-11 08:06:47,2023-01-11 08:25:48,5.505,2023-01-11 08:04:00,2023-01-11 08:28:00
2023-01-11,010,V,A72048,2023-01-11 08:09:23,2023-01-11 08:27:44,4.902,2023-01-11 08:05:00,2023-01-11 08:35:00
2023-01-11,010,V,A72085,2023-01-11 08:33:28,2023-01-11 08:52:29,4.902,2023-01-11 08:30:00,2023-01-11 08:58:00
2023-01-11,010,I,A72048,2023-01-11 08:38:39,2023-01-11 09:03:29,5.505,2023-01-11 08:36:00,2023-01-11 09:06:00
2023-01-11,010,I,A72085,2023-01-11 09:04:27,2023-01-11 09:23:47,5.505,2023-01-11 09:00:00,2023-01-11 09:26:00
2023-01-11,010,V,A72048,2023-01-11 09:13:30,2023-01-11 09:30:51,4.902,2023-01-11 09:09:00,2023-01-11 09:37:00
2023-01-11,010,V,A72085,2023-01-11 09:31:28,2023-01-11 09:43:48,4.902,2023-01-11 09:28:00,2023-01-11 09:56:00
2023-01-11,010,I,A72048,2023-01-11 09:42:37,2023-01-11 10:05:58,5.505,2023-01-11 09:40:00,2023-01-11 10:08:00
2023-01-11,010,I,A72085,2023-01-11 10:00:57,2023-01-11 10:27:38,5.505,2023-01-11 09:59:00,2023-01-11 10:30:00
2023-01-11,010,V,A72048,2023-01-11 10:13:58,2023-01-11 10:35:39,4.902,2023-01-11 10:10:00,2023-01-11 10:44:00
2023-01-11,010,V,A72085,2023-01-11 10:36:58,2023-01-11 10:55:19,4.902,2023-01-11 10:31:00,2023-01-11 11:01:00
2023-01-11,010,I,A72048,2023-01-11 10:49:49,2023-01-11 11:09:29,5.505,2023-01-11 10:47:00,2023-01-11 11:12:00
2023-01-11,010,I,A72085,2023-01-11 11:10:28,2023-01-11 11:31:29,5.505,2023-01-11 11:06:00,2023-01-11 11:34:00
2023-01-11,010,V,A72048,2023-01-11 11:18:50,2023-01-11 11:31:51,4.902,2023-01-11 11:14:00,2023-01-11 11:41:00
2023-01-11,010,V,A72085,2023-01-11 11:39:49,2023-01-11 11:56:50,4.902,2023-01-11 11:35:00,2023-01-11 11:58:00
2023-01-11,010,I,A72048,2023-01-11 11:46:26,2023-01-11 12:11:27,5.505,2023-01-11 11:43:00,2023-01-11 12:14:00
2023-01-11,010,I,A72085,2023-01-11 12:06:10,2023-01-11 12:29:51,5.505,2023-01-11 12:02:00,2023-01-11 12:32:00
2023-01-11,010,V,A72048,2023-01-11 12:20:07,2023-01-11 12:36:48,4.902,2023-01-11 12:16:00,2023-01-11 12:44:00
2023-01-11,010,V,A72085,2023-01-11 12:37:31,2023-01-11 12:51:32,4.902,2023-01-11 12:33:00,2023-01-11 13:01:00
2023-01-11,010,I,A72048,2023-01-11 12:49:14,2023-01-11 13:15:55,5.505,2023-01-11 12:46:00,2023-01-11 13:19:00
2023-01-11,010,I,A72085,2023-01-11 13:05:13,2023-01-11 13:25:54,5.505,2023-01-11 13:02:00,2023-01-11 13:29:00
2023-01-11,010,V,A72048,2023-01-11 13:24:15,2023-01-11 13:37:36,4.902,2023-01-11 13:20:00,2023-01-11 13:49:00
2023-01-11,010,V,A72085,2023-01-11 13:39:52,2023-01-11 13:53:52,4.902,2023-01-11 13:36:00,2023-01-11 14:09:00
2023-01-11,010,I,A72048,2023-01-11 13:53:55,2023-01-11 14:16:36,5.505,2023-01-11 13:51:00,2023-01-11 14:19:00
2023-01-11,010,I,A72085,2023-01-11 14:14:58,2023-01-11 14:36:19,5.505,2023-01-11 14:12:00,2023-01-11 14:39:00
2023-01-11,010,V,A72048,2023-01-11 14:24:36,2023-01-11 14:40:16,4.902,2023-01-11 14:21:00,2023-01-11 14:50:00
2023-01-11,010,V,A72085,2023-01-11 14:43:19,2023-01-11 14:58:39,4.902,2023-01-11 14:40:00,2023-01-11 15:04:00
2023-01-11,010,I,A72048,2023-01-11 15:00:24,2023-01-11 15:24:25,5.505,2023-01-11 14:57:00,2023-01-11 15:29:00
2023-01-11,010,I,A72085,2023-01-11 15:10:33,2023-01-11 15:31:53,5.505,2023-01-11 15:07:00,2023-01-11 15:34:00
2023-01-11,010,V,A72048,2023-01-11 15:36:05,2023-01-11 15:53:26,4.902,2023-01-11 15:31:00,2023-01-11 15:59:00
2023-01-11,010,V,A72085,2023-01-11 15:40:14,2023-01-11 15:54:54,4.902,2023-01-11 15:36:00,2023-01-11 16:14:00
2023-01-11,010,I,A72048,2023-01-11 16:03:12,2023-01-11 16:27:52,5.505,2023-01-11 16:00:00,2023-01-11 16:33:00
2023-01-11,010,I,A72085,2023-01-11 16:19:20,2023-01-11 16:46:21,5.505,2023-01-11 16:16:00,2023-01-11 16:49:00
2023-01-11,010,V,A72048,2023-01-11 16:38:13,2023-01-11 17:02:54,4.902,2023-01-11 16:34:00,2023-01-11 17:09:00
2023-01-11,010,V,A72085,2023-01-11 16:56:01,2023-01-11 17:15:22,4.902,2023-01-11 16:51:00,2023-01-11 17:24:00
2023-01-11,010,I,A72048,2023-01-11 17:15:49,2023-01-11 17:46:10,5.505,2023-01-11 17:13:00,2023-01-11 17:49:00
2023-01-11,010,I,A72085,2023-01-11 17:27:12,2023-01-11 17:54:13,5.505,2023-01-11 17:25:00,2023-01-11 17:57:00
2023-01-11,010,V,A72048,2023-01-11 17:54:30,2023-01-11 18:11:51,4.902,2023-01-11 17:51:00,2023-01-11 18:21:00
2023-01-11,010,V,A72085,2023-01-11 18:00:53,2023-01-11 18:14:14,4.902,2023-01-11 17:58:00,2023-01-11 18:31:00
2023-01-11,010,I,A72048,2023-01-11 18:29:00,2023-01-11 18:53:20,5.505,2023-01-11 18:25:00,2023-01-11 18:57:00
2023-01-11,010,I,A72085,2023-01-11 18:35:04,2023-01-11 18:54:05,5.505,2023-01-11 18:33:00,2023-01-11 18:57:00
2023-01-11,010,V,A72085,2023-01-11 19:00:05,2023-01-11 19:12:45,4.902,2023-01-11 18:58:00,2023-01-11 19:21:00
2023-01-11,010,V,A72048,2023-01-11 19:00:41,2023-01-11 19:14:41,4.902,2023-01-11 18:59:00,2023-01-11 19:30:00
2023-01-11,010,I,A72085,2023-01-11 19:30:27,2023-01-11 19:50:48,5.505,2023-01-11 19:27:00,2023-01-11 19:53:00
2023-01-11,010,I,A72048,2023-01-11 19:33:04,2023-01-11 19:48:24,5.505,2023-01-11 19:30:00,2023-01-11 19:51:00
2023-01-11,010,V,A72048,2023-01-11 19:54:05,2023-01-11 20:10:06,4.902,2023-01-11 19:52:00,2023-01-11 20:16:00
2023-01-11,010,V,A72085,2023-01-11 20:06:15,2023-01-11 20:17:15,4.902,2023-01-11 20:03:00,2023-01-11 20:24:00
2023-01-11,010,I,A72048,2023-01-11 20:19:17,2023-01-11 20:36:17,5.505,2023-01-11 20:17:00,2023-01-11 20:37:00
2023-01-11,010,I,A72085,2023-01-11 20:28:15,2023-01-11 20:42:36,5.505,2023-01-11 20:26:00,2023-01-11 20:45:00
2023-01-11,010,V,A72048,2023-01-11 20:40:37,2023-01-11 20:54:18,4.902,2023-01-11 20:38:00,2023-01-11 21:03:00
2023-01-11,010,V,A72085,2023-01-11 20:56:10,2023-01-11 21:05:31,4.902,,
2023-01-11,010,I,A72048,2023-01-11 21:06:53,2023-01-11 21:20:54,5.505,2023-01-11 21:05:00,2023-01-11 21:22:00
